,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
0,Cake Recipes,Nana's Old Fashioned Jelly Cake,https://www.allrecipes.com/recipe/70594/nanas-old-fashioned-jelly-cake/,15 m,35 m,50 m,Original recipe yields 10 servings,662  cals,21.1 ,113.4,7.2 ,77 ,724 ,"1 cup margarine, softened;2 cups white sugar;4 eggs;3 cups self-rising flour;1 cup whole milk;1 teaspoon vanilla extract;2 cups raspberry jelly",3
1,Cake Recipes,Blueberry Muffin Cake,https://www.allrecipes.com/recipe/274331/blueberry-muffin-cake/,15 m,30 m,45 m,Original recipe yields 9 servings,293  cals,12.3 ,42.4,4 ,35 ,344 ,"cooking spray;1 cup blueberries;1 1/2 cups all-purpose flour, divided;1/2 cup white sugar;1/4 cup vegetable oil;1/2 cup milk;1 egg;1 teaspoon vanilla extract;3 teaspoons baking powder;1/2 teaspoon salt;Topping:;1/2 cup brown sugar;1/3 cup all-purpose flour;2 teaspoons cinnamon;1/4 cup butter",5
2,Cake Recipes,Slow Cooker Peach Upside Down Cake,https://www.allrecipes.com/recipe/256823/slow-cooker-peach-upside-down-cake/,30 m,2 h,3 h,Original recipe yields 8 servings,654  cals,27.2 ,100.8,6.8 ,114 ,486 ,"3 (15 ounce) cans sliced peaches in heavy syrup, drained well;5 tablespoons butter, melted;2/3 cup packed light brown sugar;1 teaspoon cinnamon;1/2 teaspoon nutmeg;1 1/2 sticks butter, softened;1 cup white sugar;2 large eggs;1/2 teaspoon pure almond extract;2 cups flour;2 teaspoons baking powder;1/2 teaspoon salt;1 cup whole milk",7
3,Cake Recipes,Grandma's Skillet Pineapple Upside-Down Cake,https://www.allrecipes.com/recipe/273774/grandmas-skillet-pineapple-upside-down-cake/,15 m,45 m,1 h 10 m,Original recipe yields 12 servings (1 cake),465  cals,16.7 ,77.2,3.5 ,73 ,340 ,1 stick butter;1 1/2 cups packed brown sugar;1 (20 ounce) can sliced pineapple;1 (4 ounce) jar cherries;1 1/2 cups all-purpose flour;2 1/2 teaspoons baking powder;1/2 teaspoon salt;1 1/2 cups white sugar;1/2 cup butter;2 eggs;1 cup milk;2 teaspoons vanilla extract,6
4,Cake Recipes,Banana Split Cupcakes,https://www.allrecipes.com/recipe/274288/banana-split-cupcakes/,30 m,15 m,1 h,Original recipe yields 12 servings (12 cupcakes),563  cals,24.3 ,86.3,3.3 ,64 ,227 ,"Cupcakes:;1 1/2 cups all-purpose flour;1 teaspoon ground cinnamon;1/2 teaspoon baking soda;1/2 teaspoon ground nutmeg;1/4 teaspoon salt;3/4 cup white sugar;1/4 cup shortening;2 mashed ripe bananas;1/4 cup buttermilk;1 egg;1/2 teaspoon vanilla extract;Buttercream Frosting:;1 cup butter, softened;5 cups confectioners' sugar;2 tablespoons milk, or as needed;1 teaspoon vanilla extract;1 tablespoon cocoa;1 tablespoon strawberry jam;Ganache:;1/4 cup heavy cream;1/4 cup chopped semisweet chocolate;1/2 teaspoon butter;1/4 teaspoon instant coffee granules;12 dried banana chips",8
5,Cake Recipes,Plum Kuchen,https://www.allrecipes.com/recipe/233232/plum-kuchen/,15 m,35 m,50 m,Original recipe yields 12 servings,232  cals,5.6 ,43.5,3.1 ,31 ,153 ,"Batter:;1/2 cup white sugar;2 tablespoons margarine;2 eggs, beaten;1 cup all-purpose flour;1 teaspoon baking powder;1/4 teaspoon salt;1 teaspoon vanilla extract;10 Italian plums, halved and pitted;Topping:;1 cup white sugar;1/2 cup all-purpose flour;3 tablespoons margarine, melted;1/2 teaspoon ground cinnamon",4
6,Cake Recipes,Red Velvet Strawberry Cake,https://www.allrecipes.com/recipe/272783/red-velvet-strawberry-cake/,40 m,30 m,2 h 20 m,Original recipe yields 10 servings (1 9-inch layer cake),820  cals,49.3 ,85.9,10.2 ,143 ,479 ,"Cake:;3 cups all-purpose flour;1 1/2 tablespoons unsweetened cocoa powder;1 teaspoon baking soda;1/2 teaspoon salt;1/2 cup unsalted butter, softened;1 1/2 cups white sugar;1 cup vegetable oil;4 eggs, separated;1 1/2 tablespoons vanilla extract;1 teaspoon white vinegar;1 drop food coloring, or as desired;1 cup buttermilk;Frosting:;1 cup white sugar;1/4 cup all-purpose flour;1/4 teaspoon salt;1 1/2 cups whole milk;1 tablespoon lemon juice;1 teaspoon vanilla extract;5 ounces cream cheese;1/2 cup butter, softened;7 fresh strawberries, sliced",9
7,Cake Recipes,Spiced Orange Olive Oil Cake,https://www.allrecipes.com/recipe/256811/spiced-orange-olive-oil-cake/,15 m,45 m,1 h 10 m,Original recipe yields 10 servings (1 loaf cake),292  cals,17.1 ,30.2,4.5 ,74 ,145 ,4 eggs;3/4 cup white sugar;2/3 cup extra-virgin olive oil;2 tablespoons fresh orange zest;1 teaspoon Chinese five-spice powder;1 1/2 cups all-purpose flour;1 tablespoon baking powder;1 pinch salt,3
8,Cake Recipes,Nutella® Cream Cheese Pound Cake,https://www.allrecipes.com/recipe/268910/nutella-cream-cheese-pound-cake/,15 m,50 m,1 h 5 m,Original recipe yields 12 servings (1 9x5-inch loaf),216  cals,9.4 ,28.8,4.8 ,53 ,94 ,"1 1/4 cups all-purpose flour;3/4 teaspoon baking powder;1/2 cup white sugar;1/2 cup cream cheese, at room temperature;1/2 cup full fat plain yogurt, at room temperature;3 eggs, at room temperature;1/2 teaspoon vanilla bean paste;3/4 cup chocolate-hazelnut spread (such as Nutella®)",5
9,Cake Recipes,Too Much Chocolate Cake,https://www.allrecipes.com/recipe/7565/too-much-chocolate-cake/,,,,Original recipe yields 12 servings (1 12 cup Bundt cake),600  cals,38.6 ,60.9,7.6 ,79 ,550 ,1 (18.25 ounce) package devil's food cake mix;1 (5.9 ounce) package instant chocolate pudding mix;1 cup sour cream;1 cup vegetable oil;4 eggs;1/2 cup warm water;2 cups semisweet chocolate chips,3
10,Cake Recipes,Chantal's New York Cheesecake,https://www.allrecipes.com/recipe/8350/chantals-new-york-cheesecake/,30 m,1 h,7 h 30 m,Original recipe yields 12 servings (1 9-inch springform pan),533  cals,35.7 ,44.2,10.3 ,159 ,380 ,"15 graham crackers, crushed;2 tablespoons butter, melted;4 (8 ounce) packages cream cheese;1 1/2 cups white sugar;3/4 cup milk;4 eggs;1 cup sour cream;1 tablespoon vanilla extract;1/4 cup all-purpose flour",4
11,Cake Recipes,Carrot Cake III,https://www.allrecipes.com/recipe/7402/carrot-cake-iii/,30 m,1 h,2 h,Original recipe yields 18 servings (1 - 9x13 inch cake),575  cals,34.8 ,63.7,5.1 ,69 ,347 ,"4 eggs;1 1/4 cups vegetable oil;2 cups white sugar;2 teaspoons vanilla extract;2 cups all-purpose flour;2 teaspoons baking soda;2 teaspoons baking powder;1/2 teaspoon salt;2 teaspoons ground cinnamon;3 cups grated carrots;1 cup chopped pecans;1/2 cup butter, softened;8 ounces cream cheese, softened;4 cups confectioners' sugar;1 teaspoon vanilla extract;1 cup chopped pecans",4
12,Cake Recipes,Double Layer Pumpkin Cheesecake,https://www.allrecipes.com/recipe/13477/double-layer-pumpkin-cheesecake/,30 m,40 m,4 h 10 m,Original recipe yields 8 servings,426  cals,29 ,35.5,7.2 ,108 ,354 ,"2 (8 ounce) packages cream cheese, softened;1/2 cup white sugar;1/2 teaspoon vanilla extract;2 eggs;1 (9 inch) prepared graham cracker crust;1/2 cup pumpkin puree;1/2 teaspoon ground cinnamon;1 pinch ground cloves;1 pinch ground nutmeg;1/2 cup frozen whipped topping, thawed",4
13,Cake Recipes,Simple White Cake,https://www.allrecipes.com/recipe/17481/simple-white-cake/,20 m,30 m,50 m,Original recipe yields 12 servings (12 cupcakes or 1- 9x9 inch pan),209  cals,8.9 ,29.4,3.1 ,52 ,142 ,1 cup white sugar;1/2 cup butter;2 eggs;2 teaspoons vanilla extract;1 1/2 cups all-purpose flour;1 3/4 teaspoons baking powder;1/2 cup milk,3
14,Cake Recipes,One Bowl Chocolate Cake III,https://www.allrecipes.com/recipe/17981/one-bowl-chocolate-cake-iii/,20 m,30 m,1 h,Original recipe yields 24 servings (2 - 9 inch round cake layers),157  cals,5.7 ,25.7,2.3 ,16 ,217 ,2 cups white sugar;1 3/4 cups all-purpose flour;3/4 cup unsweetened cocoa powder;1 1/2 teaspoons baking powder;1 1/2 teaspoons baking soda;1 teaspoon salt;2 eggs;1 cup milk;1/2 cup vegetable oil;2 teaspoons vanilla extract;1 cup boiling water,3
15,Cake Recipes,White Chocolate Raspberry Cheesecake,https://www.allrecipes.com/recipe/25642/white-chocolate-raspberry-cheesecake/,1 h,1 h,10 h,Original recipe yields 16 servings (1 - 9 inch cheesecake),412  cals,28.3 ,34.4,6.8 ,96 ,226 ,"1 cup chocolate cookie crumbs;3 tablespoons white sugar;1/4 cup butter, melted;1 (10 ounce) package frozen raspberries;2 tablespoons white sugar;2 teaspoons cornstarch;1/2 cup water;2 cups white chocolate chips;1/2 cup half-and-half cream;3 (8 ounce) packages cream cheese, softened;1/2 cup white sugar;3 eggs;1 teaspoon vanilla extract",5
16,Cake Recipes,Sam's Famous Carrot Cake,https://www.allrecipes.com/recipe/8270/sams-famous-carrot-cake/,20 m,1 h,1 h 40 m,Original recipe yields 15 servings (1 - 8x12 inch pan),374  cals,18.8 ,48.7,5.2 ,38 ,259 ,3 eggs;3/4 cup buttermilk;3/4 cup vegetable oil;1 1/2 cups white sugar;2 teaspoons vanilla extract;2 teaspoons ground cinnamon;1/4 teaspoon salt;2 cups all-purpose flour;2 teaspoons baking soda;2 cups shredded carrots;1 cup flaked coconut;1 cup chopped walnuts;1 (8 ounce) can crushed pineapple with juice;1 cup raisins,7
17,Cake Recipes,Black Magic Cake,https://www.allrecipes.com/recipe/8372/black-magic-cake/,15 m,35 m,1 h,Original recipe yields 24 servings (1 - 9x13 inch or 2 - 9 inch round pans),155  cals,5.5 ,25.7,2.3 ,16 ,240 ,1 3/4 cups all-purpose flour;2 cups white sugar;3/4 cup unsweetened cocoa powder;2 teaspoons baking soda;1 teaspoon baking powder;1 teaspoon salt;2 eggs;1 cup strong brewed coffee;1 cup buttermilk;1/2 cup vegetable oil;1 teaspoon vanilla extract,4
18,Cake Recipes,Extreme Chocolate Cake,https://www.allrecipes.com/recipe/17528/extreme-chocolate-cake/,30 m,35 m,1 h 5 m,Original recipe yields 12 servings (1 - 4 layer 9 inch cake),655  cals,24.6 ,111.1,7.3 ,64 ,524 ,2 cups white sugar;1 3/4 cups all-purpose flour;3/4 cup unsweetened cocoa powder;1 1/2 teaspoons baking soda;1 1/2 teaspoons baking powder;1 teaspoon salt;2 eggs;1 cup milk;1/2 cup vegetable oil;2 teaspoons vanilla extract;1 cup boiling water;3/4 cup butter;1 1/2 cups unsweetened cocoa powder;5 1/3 cups confectioners' sugar;2/3 cup milk;1 teaspoon vanilla extract,5
19,Cake Recipes,Banana Cake VI,https://www.allrecipes.com/recipe/8333/banana-cake-vi/,30 m,1 h,2 h 30 m,Original recipe yields 18 servings (1 - 9x13 inch pan),453  cals,18.4 ,68.6,5.2 ,79 ,299 ,"3/4 cup butter;2 1/8 cups white sugar;3 eggs;2 teaspoons vanilla extract;3 cups all-purpose flour;1 1/2 teaspoons baking soda;1/4 teaspoon salt;1 1/2 cups buttermilk;2 teaspoons lemon juice;1 1/2 cups mashed bananas;1/2 cup butter, softened;1 (8 ounce) package cream cheese, softened;3 1/2 cups confectioners' sugar;1 teaspoon vanilla extract",4
20,Cake Recipes,Sopapilla Cheesecake Pie,https://www.allrecipes.com/recipe/169305/sopapilla-cheesecake-pie/,15 m,45 m,3 h,Original recipe yields 12 servings (1 - 9x13 inch cheesecake),481  cals,28.7 ,50.8,5.6 ,61 ,459 ,"2 (8 ounce) packages cream cheese, softened;1 cup white sugar;1 teaspoon Mexican vanilla extract;2 (8 ounce) cans refrigerated crescent rolls;3/4 cup white sugar;1 teaspoon ground cinnamon;1/2 cup butter, room temperature;1/4 cup honey",4
21,Cake Recipes,Cake Balls,https://www.allrecipes.com/recipe/67656/cake-balls/,40 m,30 m,3 h 10 m,Original recipe yields 36 servings (3 dozen),124  cals,5.2 ,19.7,1.1 ,< 1 ,143 ,1 (18.25 ounce) package chocolate cake mix;1 (16 ounce) container prepared chocolate frosting;1 (3 ounce) bar chocolate flavored confectioners coating,3
22,Cake Recipes,Tiramisu Layer Cake,https://www.allrecipes.com/recipe/25639/tiramisu-layer-cake/,5 m,20 m,2 h,Original recipe yields 12 servings (1 - 3 layer 9 inch cake),465  cals,28.9 ,46.3,4.4 ,78 ,309 ,CAKE:;1 (18.25 ounce) package moist white cake mix;1 teaspoon instant coffee powder;1/4 cup coffee;1 tablespoon coffee flavored liqueur;FILLING:;1 (8 ounce) container mascarpone cheese;1/2 cup confectioners' sugar;2 tablespoons coffee flavored liqueur;FROSTING:;2 cups heavy cream;1/4 cup confectioners' sugar;2 tablespoons coffee flavored liqueur;GARNISH:;2 tablespoons unsweetened cocoa powder;1 (1 ounce) square semisweet chocolate,7
23,Cake Recipes,Golden Rum Cake,https://www.allrecipes.com/recipe/17456/golden-rum-cake/,30 m,1 h,1 h 30 m,Original recipe yields 12 servings (1 - 10 inch Bundt pan),562  cals,29.9 ,59.2,5.6 ,83 ,476 ,1 cup chopped walnuts;1 (18.25 ounce) package yellow cake mix;1 (3.4 ounce) package instant vanilla pudding mix;4 eggs;1/2 cup water;1/2 cup vegetable oil;1/2 cup dark rum;1/2 cup butter;1/4 cup water;1 cup white sugar;1/2 cup dark rum,4
24,Cake Recipes,David's Yellow Cake,https://www.allrecipes.com/recipe/24972/davids-yellow-cake/,20 m,30 m,50 m,Original recipe yields 12 servings (2 - 8 inch layers),360  cals,18.8 ,44.2,4.3 ,178 ,278 ,1 cup butter;1 1/2 cups white sugar;8 egg yolks;3/4 cup milk;1 1/2 teaspoons vanilla extract;2 cups cake flour;2 teaspoons baking powder;1/2 teaspoon salt,3
25,Cake Recipes,Best Carrot Cake Ever,https://www.allrecipes.com/recipe/17393/best-carrot-cake-ever/,1 h 30 m,1 h,2 h 30 m,Original recipe yields 16 servings (2 - 10 inch round layers),457  cals,20.2 ,66.3,5.9 ,46 ,315 ,"6 cups grated carrots;1 cup brown sugar;1 cup raisins;4 eggs;1 1/2 cups white sugar;1 cup vegetable oil;2 teaspoons vanilla extract;1 cup crushed pineapple, drained;3 cups all-purpose flour;1 1/2 teaspoons baking soda;1 teaspoon salt;4 teaspoons ground cinnamon;1 cup chopped walnuts",4
26,Cake Recipes,Dark Chocolate Cake I,https://www.allrecipes.com/recipe/7736/dark-chocolate-cake-i/,30 m,30 m,1 h 20 m,Original recipe yields 12 servings (3 - 9 inch round pans),427  cals,18.3 ,63.5,6.6 ,103 ,463 ,"2 cups boiling water;1 cup unsweetened cocoa powder;2 3/4 cups all-purpose flour;2 teaspoons baking soda;1/2 teaspoon baking powder;1/2 teaspoon salt;1 cup butter, softened;2 1/4 cups white sugar;4 eggs;1 1/2 teaspoons vanilla extract",3
27,Cake Recipes,Tres Leches (Milk Cake),https://www.allrecipes.com/recipe/7399/tres-leches-milk-cake/,,,,Original recipe yields 24 servings (1 -9x13 inch cake),280  cals,13.7 ,34.6,5.5 ,81 ,87 ,1 1/2 cups all-purpose flour;1 teaspoon baking powder;1/2 cup unsalted butter;1 cup white sugar;5 eggs;1/2 teaspoon vanilla extract;2 cups whole milk;1 (14 ounce) can sweetened condensed milk;1 (12 fluid ounce) can evaporated milk;1 1/2 cups heavy whipping cream;1 cup white sugar;1 teaspoon vanilla extract,7
28,Cake Recipes,Chocolate Cavity Maker Cake,https://www.allrecipes.com/recipe/8446/chocolate-cavity-maker-cake/,30 m,1 h,2 h,Original recipe yields 12 servings (1 - 10 inch Bundt pan),528  cals,26.4 ,66,6.1 ,63 ,498 ,1 (18.25 ounce) package dark chocolate cake mix;1 (3.9 ounce) package instant chocolate pudding mix;1 (16 ounce) container sour cream;3 eggs;1/3 cup vegetable oil;1/2 cup coffee flavored liqueur;2 cups semisweet chocolate chips,3
29,Candy,Chocolate Covered Marshmallows,https://www.allrecipes.com/recipe/187664/chocolate-covered-marshmallows/,10 m,5 m,45 m,Original recipe yields 10 servings,184  cals,10.1 ,27.1,1.5 ,0 ,9 ,2 cups semisweet chocolate chips;10 large marshmallows,2
30,Candy,Buckeye Balls II,https://www.allrecipes.com/recipe/15171/buckeye-balls-ii/,45 m,10 m,1 h 25 m,Original recipe yields 30 servings (5 dozen),204  cals,12 ,22.8,3.7 ,8 ,81 ,"1 1/2 cups creamy peanut butter;1/2 cup butter, softened;1 teaspoon vanilla extract;4 cups sifted confectioners' sugar;6 ounces semi-sweet chocolate chips;2 tablespoons shortening",4
31,Candy,Caramel Peanut Fudge,https://www.allrecipes.com/recipe/24041/caramel-peanut-fudge/,30 m,30 m,2 h 20 m,Original recipe yields 96 servings (8 dozen),85  cals,4.6 ,10.1,1.5 ,4 ,50 ,"BOTTOM LAYER;1 cup milk chocolate chips;1/4 cup butterscotch chips;1/4 cup creamy peanut butter;FILLING;1/4 cup butter;1 cup white sugar;1/4 cup evaporated milk;1 1/2 cups marshmallow creme;1/4 cup creamy peanut butter;1 teaspoon vanilla extract;1 1/2 cups chopped salted peanuts;CARAMEL;1 (14 ounce) package individually wrapped caramels, unwrapped;1/4 cup heavy cream;TOP LAYER;1 cup milk chocolate chips;1/4 cup butterscotch chips;1/4 cup creamy peanut butter",5
32,Candy,Microwave Oven Peanut Brittle,https://www.allrecipes.com/recipe/9362/microwave-oven-peanut-brittle/,10 m,20 m,30 m,Original recipe yields 16 servings (1 pound),165  cals,7.5 ,23.3,3.2 ,2 ,91 ,1 1/2 cups dry roasted peanuts;1 cup white sugar;1/2 cup light corn syrup;1 pinch salt (optional);1 tablespoon butter;1 teaspoon vanilla extract;1 teaspoon baking soda,2
33,Candy,Old-Fashioned Divinity Candy,https://www.allrecipes.com/recipe/15652/old-fashioned-divinity-candy/,20 m,30 m,50 m,Original recipe yields 18 servings (1 1/2 dozen),114  cals,0 ,29.3,0.4 ,0 ,44 ,2 cups white sugar;1/2 cup light corn syrup;1/2 cup hot water;1/4 teaspoon salt;2 egg whites;1 teaspoon vanilla extract,3
34,Candy,Old Fashioned Molasses Taffy,https://www.allrecipes.com/recipe/163054/old-fashioned-molasses-taffy/,20 m,10 m,40 m,Original recipe yields 30 servings (30 pieces),90  cals,0.8 ,21.5,0 ,2 ,31 ,2 cups sugar;1 cup molasses;1/4 cup water;2 teaspoons white vinegar;2 tablespoons butter;1/2 teaspoon baking soda,3
35,Candy,Chocolate Orange Truffles,https://www.allrecipes.com/recipe/9442/chocolate-orange-truffles/,40 m,20 m,5 h 30 m,Original recipe yields 12 servings (2 dozen),159  cals,12.4 ,11.8,1.5 ,15 ,2 ,"1/4 cup unsalted butter;3 tablespoons heavy cream;4 (1 ounce) squares semisweet chocolate, chopped;2 tablespoons orange liqueur;1 teaspoon grated orange zest;4 (1 ounce) squares semisweet chocolate, chopped;1 tablespoon vegetable oil",4
36,Candy,English Toffee,https://www.allrecipes.com/recipe/27026/english-toffee/,5 m,15 m,20 m,Original recipe yields 16 servings,222  cals,15.5 ,22.6,0.9 ,31 ,83 ,1 cup butter;1 1/4 cups white sugar;2 tablespoons water;1/4 cup slivered almonds;1 cup chocolate chips,3
37,Candy,Peppermint Marshmallows,https://www.allrecipes.com/recipe/184362/peppermint-marshmallows/,25 m,5 m,4 h 30 m,Original recipe yields 40 servings (80 marshmallows),63  cals,0 ,15.7,0.5 ,0 ,5 ,"3/4 cup water, divided;3 (.25 ounce) packages unflavored gelatin;2/3 cup light corn syrup;2 cups white sugar;2 teaspoons vanilla extract;2 teaspoons peppermint extract;1/4 cup cornstarch;1/4 cup confectioners' sugar",6
38,Candy,Easy OREO Truffles,https://www.allrecipes.com/recipe/127491/easy-oreo-truffles/,1 h 30 m,,,Original recipe yields 42 servings (3 -1/2 dozen),,,,,,,"1 (16 ounce) package OREO Chocolate Sandwich Cookies, divided;1 (8 ounce) package PHILADELPHIA Cream Cheese, softened;2 (8 ounce) packages BAKER'S Semi-Sweet Baking Chocolate, melted",3
39,Candy,Aunt Teen's Creamy Chocolate Fudge,https://www.allrecipes.com/recipe/15821/aunt-teens-creamy-chocolate-fudge/,10 m,20 m,30 m,Original recipe yields 48 servings (3 pounds),124  cals,5.5 ,18.2,1.4 ,5 ,26 ,1 (7 ounce) jar marshmallow creme;1 1/2 cups white sugar;2/3 cup evaporated milk;1/4 cup butter;1/4 teaspoon salt;2 cups milk chocolate chips;1 cup semisweet chocolate chips;1/2 cup chopped nuts;1 teaspoon vanilla extract,3
40,Candy,Easiest Peanut Butter Fudge,https://www.allrecipes.com/recipe/22724/easiest-peanut-butter-fudge/,15 m,5 m,1 h 20 m,Original recipe yields 15 servings (1 - 8x8 inch pan),357  cals,12.8 ,60.1,3.6 ,17 ,115 ,1/2 cup butter;1 (16 ounce) package brown sugar;1/2 cup milk;3/4 cup peanut butter;1 teaspoon vanilla extract;3 1/2 cups confectioners' sugar,1
41,Candy,Caramel Popcorn,https://www.allrecipes.com/recipe/24952/caramel-popcorn/,30 m,1 h,1 h 30 m,Original recipe yields 20 servings (5 quarts),253  cals,14 ,32.8,0.9 ,24 ,340 ,1 cup butter;2 cups brown sugar;1/2 cup corn syrup;1 teaspoon salt;1/2 teaspoon baking soda;1 teaspoon vanilla extract;5 quarts popped popcorn,3
42,Candy,Pretzel Turtles®,https://www.allrecipes.com/recipe/96749/pretzel-turtles/,10 m,4 m,14 m,Original recipe yields 20 servings (20 candies),82  cals,2.2 ,14.1,1.7 ,< 1 ,263 ,20 small mini pretzels;20 chocolate covered caramel candies;20 pecan halves,3
43,Candy,Fudge,https://www.allrecipes.com/recipe/9368/fudge/,,,,Original recipe yields 16 servings (8 x8-inch pan),407  cals,22.5 ,46.2,6.3 ,16 ,52 ,3 cups semisweet chocolate chips;1 (14 ounce) can sweetened condensed milk;1/4 cup butter;1 cup chopped walnuts (optional),2
44,Candy,My Amish Friend's Caramel Corn,https://www.allrecipes.com/recipe/74950/my-amish-friends-caramel-corn/,15 m,1 h,1 h 15 m,Original recipe yields 28 servings,238  cals,16.3 ,21.9,3.4 ,0 ,388 ,7 quarts plain popped popcorn;2 cups dry roasted peanuts (optional);2 cups brown sugar;1/2 cup light corn syrup;1 teaspoon salt;1 cup margarine;1/2 teaspoon baking soda;1 teaspoon vanilla extract,4
45,Candy,Saltine Toffee Cookies,https://www.allrecipes.com/recipe/11376/saltine-toffee-cookies/,,,,Original recipe yields 35 servings (1 cookie sheetful),150  cals,10.2 ,15,1.3 ,14 ,73 ,4 ounces saltine crackers;1 cup butter;1 cup dark brown sugar;2 cups semisweet chocolate chips;3/4 cup chopped pecans,4
46,Candy,Best Toffee Ever - Super Easy,https://www.allrecipes.com/recipe/73412/best-toffee-ever-super-easy/,5 m,15 m,1 h 20 m,Original recipe yields 32 servings (2 pounds),226  cals,16.9 ,20,1.5 ,31 ,101 ,2 cups butter;2 cups white sugar;1/4 teaspoon salt;2 cups semisweet chocolate chips;1 cup finely chopped almonds,4
47,Candy,Mom's Best Peanut Brittle,https://www.allrecipes.com/recipe/15987/moms-best-peanut-brittle/,10 m,15 m,55 m,Original recipe yields 16 servings (1 pound),143  cals,6 ,22.3,2.2 ,4 ,132 ,"1 cup white sugar;1/2 cup light corn syrup;1/4 teaspoon salt;1/4 cup water;1 cup peanuts;2 tablespoons butter, softened;1 teaspoon baking soda",3
48,Candy,Creamy Peanut Butter Fudge,https://www.allrecipes.com/recipe/22645/creamy-peanut-butter-fudge/,10 m,10 m,50 m,Original recipe yields 24 servings (1 - 9x13 inch dish),357  cals,14.6 ,54.1,5.9 ,15 ,140 ,4 cups white sugar;1 cup light brown sugar;1/2 cup butter;1 (12 fluid ounce) can evaporated milk;1 (7 ounce) jar marshmallow creme;1 (16 ounce) jar peanut butter;1 teaspoon vanilla extract,2
49,Candy,Easy Decadent Truffles,https://www.allrecipes.com/recipe/41236/easy-decadent-truffles/,1 h,1 h,,Original recipe yields 60 servings (5 dozen),78  cals,3.8 ,11.7,0.6 ,4 ,12 ,"1 (8 ounce) package cream cheese, softened;3 cups confectioners' sugar, sifted;3 cups semisweet chocolate chips, melted;1 1/2 teaspoons vanilla",1
50,Candy,Puppy Chow,https://www.allrecipes.com/recipe/15820/puppy-chow/,5 m,5 m,10 m,Original recipe yields 36 servings (2 to 3 dozen),90  cals,3.2 ,14.7,1.7 ,0 ,70 ,9 cups crispy rice cereal squares;1/2 cup peanut butter;1 cup semi-sweet chocolate chips;1 1/2 cups confectioners' sugar,3
51,Candy,Caramels,https://www.allrecipes.com/recipe/16018/caramels/,,,,Original recipe yields 60 servings (4 to 5 dozen caramels),115  cals,6.3 ,14.8,0.5 ,20 ,30 ,2 cups white sugar;1 cup packed brown sugar;1 cup corn syrup;1 cup evaporated milk;1 pint heavy whipping cream;1 cup butter;1 1/4 teaspoons vanilla extract,3
52,Candy,Cinnamon-Roasted Almonds,https://www.allrecipes.com/recipe/15720/cinnamon-roasted-almonds/,15 m,1 h,1 h 15 m,Original recipe yields 16 servings (4 cups),231  cals,18 ,13.3,7.8 ,0 ,40 ,1 egg white;1 teaspoon cold water;4 cups whole almonds;1/2 cup white sugar;1/4 teaspoon salt;1/2 teaspoon ground cinnamon,3
53,Candy,Old-Fashioned Chocolate Fudge,https://www.allrecipes.com/recipe/9420/old-fashioned-chocolate-fudge/,,,,Original recipe yields 60 servings (60 squares),36  cals,0.9 ,7.3,0.3 ,2 ,7 ,2 cups white sugar;1/2 cup cocoa;1 cup milk;4 tablespoons butter;1 teaspoon vanilla extract,5
54,Candy,Cookie Balls,https://www.allrecipes.com/recipe/24043/cookie-balls/,50 m,10 m,1 h,Original recipe yields 36 servings (3 dozen),148  cals,8.6 ,16.7,1.9 ,9 ,91 ,"1 pound chocolate sandwich cookies, crushed;1 (8 ounce) package cream cheese, softened;1 pound vanilla-flavored candy coating, melted",1
55,Candy,Chocolate Pretzels,https://www.allrecipes.com/recipe/21169/chocolate-pretzels/,10 m,2 m,12 m,Original recipe yields 24 servings (2 dozen),62  cals,1.9 ,9.7,1.2 ,1 ,70 ,24 circular pretzels;24 milk chocolate candy kisses;1 (1.69 ounce) package mini candy-coated chocolates,3
56,Caramel Desserts,Seattle Caramel Apples,https://www.allrecipes.com/recipe/125865/seattle-caramel-apples/,,,,Original recipe yields 6 servings (6 apples),792  cals,35.7 ,118.8,14.9 ,5 ,336 ,"6 Granny Smith apples;6 wooden sticks;1 (14 ounce) package individually wrapped caramels, unwrapped;2 tablespoons water;1/2 teaspoon vanilla extract;3 cups trail mix;1 cup semisweet chocolate chips",4
57,Caramel Desserts,Apple Caramel Cheesecake Bars,https://www.allrecipes.com/recipe/228732/apple-caramel-cheesecake-bars/,20 m,37 m,57 m,Original recipe yields 24 servings,196  cals,12.8 ,18.4,2.7 ,40 ,85 ,"1 cup Marzetti's® Old Fashioned Caramel Dip;2 (8 ounce) packages cream cheese;1 tablespoon all-purpose flour;1 large egg;1 teaspoon pure vanilla extract;2 medium Granny Smith apples, peeled, cored and cut into 1/4-inch pieces;Crust Ingredients:;1 cup all-purpose flour;3/4 cup old-fashioned oats;1/3 cup packed brown sugar;8 tablespoons unsalted butter, cut into small pieces",8
